"WAY_ID";"KEY";"VALUE"
24565343;"highway";"path"
24565343;"layer";"1"
24565343;"segregated";"yes"
24565344;"bicycle";"designated"
24565344;"foot";"designated"
24565344;"highway";"path"
24565344;"segregated";"yes"
24586850;"highway";"footway"
24586851;"highway";"footway"
24586851;"layer";"-1"
24586851;"tunnel";"yes"
24626066;"highway";"residential"
24626066;"maxspeed";"30"
24626066;"name";"Am Judenkirchhof"
24626066;"postal_code";"30167"
24626110;"bicycle";"yes"
24626110;"highway";"pedestrian"
24626110;"name";"Am Taubenfelde"
24626110;"postal_code";"30159"
24689440;"access";"private"
24689440;"amenity";"parking"
24689440;"parking";"surface"
24689441;"highway";"service"
24697505;"amenity";"parking"
24732590;"addr:city";"Hannover"
24732590;"addr:country";"DE"
24732590;"addr:housenumber";"9"
24732590;"addr:postcode";"30159"
24732590;"addr:street";"Goseriede"
24732590;"building";"yes"
24732590;"name";"Anzeiger-Hochhaus"
24732590;"wikipedia";"http://de.wikipedia.org/wiki/Anzeiger-Hochhaus"
24732713;"addr:city";"Hannover"
24732713;"addr:country";"DE"
24732713;"addr:housenumber";"42"
24732713;"addr:postcode";"30159"
24732713;"addr:street";"Osterstraße"
24732713;"amenity";"parking"
24732713;"building";"yes"
24732713;"name";"Parkhaus Osterstraße"
24732713;"parking";"multi-storey"
24750218;"highway";"pedestrian"
24750218;"name";"Brüggemannhof"
24750218;"postal_code";"30167"
24750219;"highway";"residential"
24750219;"maxspeed";"30"
24750219;"name";"Brüggemannhof"
24750219;"postal_code";"30167"
24750409;"bicycle";"yes"
24750409;"highway";"pedestrian"
24750409;"name";"An der Christuskirche"
24750409;"postal_code";"30167"
24767252;"highway";"steps"
24767252;"name";"Georgswall"
24767252;"postal_code";"30159"
24767313;"highway";"pedestrian"
24767313;"name";"Breite Straße"
24767313;"postal_code";"30159"
24767491;"highway";"pedestrian"
24767491;"name";"Theodor-Lessing-Platz"
24767491;"postal_code";"30159"
24767518;"highway";"service"
24767518;"name";"Köbelinger Markt"
24767540;"highway";"pedestrian"
24767540;"postal_code";"30159"
24767659;"highway";"pedestrian"
24767659;"name";"Siebstraße"
24767704;"highway";"residential"
24767704;"name";"Höltystraße"
24767704;"oneway";"yes"
24767704;"postal_code";"30171"
24768024;"bicycle_road";"yes"
24768024;"highway";"residential"
24768024;"maxspeed";"30"
24768024;"name";"Große Barlinge"
24768024;"postal_code";"30171"
24768026;"highway";"residential"
24768026;"name";"Seestraße"
24768026;"oneway";"yes"
24768026;"postal_code";"30171"
24768132;"highway";"service"
24768132;"name";"Große Barlinge"
24810359;"amenity";"grave_yard"
24810359;"area";"yes"
24810359;"landuse";"cemetery"
24810359;"name";"Judenkirchhof"
24810359;"religion";"jewish"
24812675;"highway";"service"
24812675;"name";"Brühlstraße"
24812675;"oneway";"yes"
24812675;"postal_code";"30169"
24813170;"bicycle";"yes"
24813170;"highway";"footway"
24813818;"highway";"footway"
24813818;"name";"Am Archiv"
24813820;"highway";"footway"
24829913;"highway";"service"
24829913;"noexit";"yes"
24829913;"postal_code";"30159"
24829914;"amenity";"place_of_worship"
24829914;"building";"yes"
24829914;"denomination";"lutheran"
24829914;"name";"Gartenkirche St. Marien"
24829914;"religion";"christian"
24830130;"highway";"residential"
24830130;"name";"Lavesstraße"
24830130;"oneway";"yes"
24830131;"highway";"residential"
24830131;"name";"Lavesstraße"
24830131;"oneway";"yes"
24830131;"postal_code";"30159"
24830294;"bicycle";"yes"
24830294;"highway";"footway"
24843185;"bicycle";"yes"
24843185;"foot";"yes"
24843185;"highway";"tertiary"
24843185;"name";"Georgstraße"
24843185;"postal_code";"30159"
24887839;"bicycle";"yes"
24887839;"highway";"footway"
24888011;"highway";"service"
24888011;"oneway";"yes"
24929615;"highway";"secondary"
24929615;"name";"Hamburger Allee"
24929615;"oneway";"yes"
24929615;"postal_code";"30161"
24929624;"highway";"secondary"
24929624;"maxspeed";"50"
24929624;"name";"Hamburger Allee"
24929624;"oneway";"yes"
24929624;"postal_code";"30161"
25012391;"addr:city";"Hannover"
25012391;"addr:country";"DE"
25012391;"addr:housenumber";"47"
25012391;"addr:postcode";"30159"
25012391;"addr:street";"Marktstraße"
25012391;"amenity";"parking"
25012391;"building";"yes"
25012391;"fee";"yes"
25012391;"parking";"multi-storey"
25012392;"cycleway";"opposite"
25012392;"highway";"residential"
25012392;"name";"Sophienstraße"
25012392;"oneway";"yes"
25012392;"postal_code";"30159"
25012393;"highway";"residential"
25012393;"maxspeed";"30"
25012393;"name";"Hinüberstraße"
25012393;"postal_code";"30175"
25012394;"highway";"residential"
25012394;"maxspeed";"30"
25012394;"name";"Leonhardtstraße"
25012394;"postal_code";"30175"
25012799;"highway";"residential"
25012799;"maxspeed";"30"
25012799;"name";"Scharnhorststraße"
25012799;"postal_code";"30175"
25014535;"bicycle";"yes"
25014535;"highway";"footway"
25014623;"bicycle";"yes"
25014623;"highway";"footway"
25014822;"bicycle";"designated"
25014822;"foot";"designated"
25014822;"highway";"path"
25014822;"surface";"paved"
25041920;"bicycle";"yes"
25041920;"highway";"pedestrian"
25041920;"name";"Postkamp"
25041921;"highway";"residential"
25041921;"maxspeed";"30"
25041921;"name";"Nordfelder Reihe"
25041921;"postal_code";"30159"
25041922;"highway";"tertiary"
25041922;"oneway";"yes"
25105071;"access";"no"
25105071;"highway";"service"
25105072;"highway";"service"
25129958;"addr:city";"Hannover"
25129958;"addr:country";"DE"
25129958;"addr:housenumber";"2"
25129958;"addr:postcode";"30159"
25129958;"addr:street";"Ernst-August-Platz"
25129958;"amenity";"parking"
25129958;"building";"yes"
25129958;"capacity";"1200"
25129958;"fee";"yes"
25129958;"landuse";"retail"
25129958;"name";"Ernst-August-Galerie"
25129958;"parking";"multi-storey"
25129958;"wikipedia";"de:Ernst-August-Galerie"
25182492;"foot";"yes"
25182492;"highway";"cycleway"
25183134;"bicycle";"yes"
25183134;"highway";"footway"
25197585;"addr:housenumber";"1"
25197585;"addr:postcode";"30175"
25197585;"addr:street";"Emmichplatz"
25197585;"amenity";"university"
25197585;"building";"yes"
25223099;"highway";"footway"
25223100;"highway";"cycleway"
25309454;"bicycle";"designated"
25309454;"highway";"cycleway"
25309454;"oneway";"yes"
25483508;"highway";"cycleway"
25483508;"oneway";"yes"
25541756;"addr:city";"Hannover"
25541756;"addr:country";"DE"
25541756;"addr:postcode";"30159"
25541756;"building";"yes"
25541756;"building:levels";"4"
26204211;"bicycle";"no"
26204211;"foot";"no"
26204211;"goods";"no"
26204211;"hgv";"no"
26204211;"highway";"service"
26204211;"motorcar";"no"
26204211;"motorcycle";"no"
26204211;"psv";"yes"
26204212;"bicycle";"no"
26204212;"foot";"no"
26204212;"highway";"service"
26204212;"motor_vehicle";"no"
26204212;"psv";"yes"
26311278;"landuse";"residential"
26311279;"landuse";"residential"
26403991;"area";"yes"
26403991;"layer";"-1"
26403991;"location";"underground"
26403991;"military";"bunker"
26403991;"tunnel";"yes"
26423700;"highway";"pedestrian"
26423700;"name";"Karl-Heinrich-Ulrichs-Straße"
26423700;"postal_code";"30161"
26423700;"width";"20"
26490387;"bridge";"yes"
26490387;"highway";"cycleway"
26490387;"layer";"1"
26490387;"name";"Franz-Mock-Weg"
26490389;"highway";"cycleway"
26490389;"name";"Franz-Mock-Weg"
26563630;"bicycle";"designated"
26563630;"foot";"designated"
26563630;"highway";"path"
26563630;"segregated";"yes"
26580852;"highway";"residential"
26580852;"name";"Friesenstraße"
26580852;"postal_code";"30161"
26580854;"highway";"residential"
26580854;"name";"Weißekreuzstraße"
26580854;"postal_code";"30161"
26580886;"highway";"secondary"
26580886;"maxspeed";"50"
26580886;"name";"Hamburger Allee"
26580886;"oneway";"yes"
26580886;"postal_code";"30161"
26580887;"highway";"secondary"
26580887;"maxspeed";"50"
26580887;"name";"Hamburger Allee"
26580887;"oneway";"yes"
26580887;"postal_code";"30161"
26580888;"highway";"secondary"
26580888;"maxspeed";"50"
26580888;"name";"Berliner Allee"
26580888;"oneway";"yes"
26580888;"postal_code";"30161"
26580935;"highway";"secondary"
26580935;"maxspeed";"50"
26580935;"name";"Hamburger Allee"
26580935;"oneway";"yes"
26580935;"postal_code";"30161"
26580945;"highway";"secondary"
26580945;"maxspeed";"50"
26580945;"name";"Berliner Allee"
26580945;"oneway";"yes"
26580945;"postal_code";"30175"
26580947;"cycleway";"track"
26580947;"highway";"secondary"
26580947;"maxspeed";"50"
26580947;"name";"Schiffgraben"
26580947;"postal_code";"30175"
26580967;"highway";"secondary"
26580967;"maxspeed";"50"
26580967;"name";"Brühlstraße"
26580967;"oneway";"yes"
26580967;"postal_code";"30169"
26580968;"highway";"tertiary"
26580968;"name";"Otto-Brenner-Straße"
26580968;"postal_code";"30159"
26580970;"highway";"tertiary"
26580970;"junction";"roundabout"
26580970;"name";"Klagesmarktkreisel"
26580970;"oneway";"yes"
26580970;"postal_code";"30159"
26580982;"foot";"no"
26580982;"highway";"secondary"
26580982;"name";"Aegidientorplatz"
26580982;"oneway";"yes"
26580982;"postal_code";"30159"
26640571;"highway";"service"
26640571;"oneway";"yes"
26640571;"service";"parking_aisle"
26640571;"surface";"cobblestone"
26653922;"area";"yes"
26653922;"bicycle";"yes"
26653922;"highway";"pedestrian"
26653922;"hist_name";"Ochsenpump"
26653922;"name";"Conrad-Wilhelm-Hase-Platz"
26808529;"highway";"tertiary"
26808529;"name";"Karmarschstraße"
26808529;"oneway";"yes"
26808529;"postal_code";"30159"
26819169;"highway";"cycleway"
26827958;"highway";"cycleway"
26827959;"amenity";"parking"
26827959;"landuse";"construction"
26827960;"highway";"service"
26827960;"postal_code";"30169"
26827979;"bicycle";"yes"
26827979;"highway";"footway"
26964962;"highway";"footway"
26965573;"highway";"footway"
26965573;"layer";"-1"
26965573;"tunnel";"yes"
26965574;"highway";"steps"
26965575;"highway";"footway"
26965575;"layer";"-1"
26965576;"highway";"steps"
26965577;"highway";"footway"
26965578;"area";"yes"
26965578;"highway";"pedestrian"
26965578;"name";"Trammplatz"
26965579;"foot";"yes"
26965579;"highway";"cycleway"
26965579;"surface";"paved"
26974774;"highway";"footway"
26974774;"note";"absolute wrong"
26974775;"highway";"steps"
26974775;"note";"position estimated"
26995653;"access";"private"
26995653;"amenity";"parking"
26995692;"bicycle";"yes"
26995692;"foot";"yes"
26995692;"highway";"footway"
26998831;"cycleway";"opposite"
26998831;"highway";"residential"
26998831;"maxspeed";"30"
26998831;"name";"Am Judenkirchhof"
26998831;"oneway";"yes"
26998831;"postal_code";"30167"
26998980;"highway";"residential"
26998980;"maxspeed";"30"
26998980;"name";"Brüggemannhof"
26998980;"oneway";"yes"
26998980;"postal_code";"30167"
26998982;"highway";"residential"
26998982;"maxspeed";"30"
26998982;"name";"Brüggemannhof"
26998982;"postal_code";"30167"
27014454;"landuse";"residential"
27014454;"layer";"-5"
27016745;"highway";"cycleway"
27035672;"electrified";"contact_line"
27035672;"railway";"tram"
27035672;"tunnel";"no"
27036052;"highway";"tertiary"
27036052;"name";"Gustav-Bratke-Allee"
27036052;"oneway";"yes"
27036052;"postal_code";"30169"
27036052;"ref";"K 35"
27036053;"highway";"tertiary"
27036053;"name";"Humboldtstraße"
27036053;"oneway";"yes"
27036053;"postal_code";"30169"
27045966;"highway";"unclassified"
27066736;"landuse";"commercial"
27066737;"landuse";"commercial"
27095857;"highway";"cycleway"
27095857;"oneway";"yes"
27159087;"landuse";"commercial"
27159087;"postal_code";"30159"
27173174;"amenity";"parking"
27173174;"fee";"yes"
27173174;"parking";"surface"
27201256;"landuse";"commercial"
27248507;"cycleway";"track"
27248507;"highway";"tertiary"
27248507;"name";"Herschelstraße"
27248507;"postal_code";"30159"
27248911;"bicycle";"yes"
27248911;"highway";"footway"
27248912;"bicycle";"yes"
27248912;"highway";"footway"
27248912;"layer";"-1"
27248912;"tunnel";"yes"
27248913;"bicycle";"yes"
27248913;"cutting";"yes"
27248913;"highway";"footway"
27248914;"highway";"footway"
27248915;"highway";"footway"
27248916;"highway";"steps"
27249040;"bicycle";"yes"
27249040;"highway";"footway"
27254071;"cycleway";"track"
27254071;"foot";"no"
27254071;"highway";"cycleway"
27262793;"landuse";"residential"
27262793;"layer";"-5"
27262794;"landuse";"residential"
27262794;"layer";"-5"
27263040;"landuse";"residential"
27263094;"landuse";"residential"
27263250;"landuse";"commercial"
27263250;"layer";"-5"
27263251;"landuse";"commercial"
27263251;"layer";"-5"
27263252;"landuse";"retail"
27263252;"layer";"-5"
27266944;"highway";"footway"
27266946;"highway";"service"
27266946;"service";"parking_aisle"
27266948;"highway";"pedestrian"
27266948;"name";"Calenberger Esplanade"
27266948;"postal_code";"30169"
27332112;"landuse";"residential"
27332113;"landuse";"residential"
27332114;"landuse";"residential"
27332115;"landuse";"residential"
27332116;"landuse";"residential"
27332117;"landuse";"commercial"
27333267;"highway";"service"
27333267;"oneway";"yes"
27342477;"highway";"tertiary"
27342477;"name";"Lister Meile"
27351074;"landuse";"residential"
27351077;"landuse";"residential"
27351153;"landuse";"commercial"
27351155;"landuse";"commercial"
27351200;"landuse";"commercial"
27351200;"layer";"-5"
27507461;"landuse";"residential"
27507462;"landuse";"residential"
27507462;"layer";"-5"
27507463;"FIXME";"jjaf"
27507463;"landuse";"commercial"
27507463;"layer";"-5"
27508049;"landuse";"commercial"
27508199;"highway";"residential"
27508199;"name";"Kohlrauschstraße"
27508199;"postal_code";"30161"
27508201;"landuse";"residential"
27508201;"layer";"-5"
27508261;"highway";"footway"
27508261;"postal_code";"30161"
27508741;"landuse";"commercial"
27508742;"landuse";"residential"
27508750;"landuse";"residential"
27508750;"layer";"-5"
27508753;"landuse";"commercial"
27508753;"layer";"-5"
27508754;"landuse";"commercial"
27508754;"layer";"-5"
27508755;"landuse";"residential"
27508755;"layer";"-5"
27510539;"landuse";"commercial"
27510543;"amenity";"parking"
27510546;"landuse";"industrial"
27510553;"landuse";"residential"
27515706;"landuse";"village_green"
27531187;"highway";"secondary"
27531187;"name";"Berliner Allee"
27531187;"oneway";"yes"
27531187;"postal_code";"30175"
27533571;"highway";"tertiary"
27533571;"name";"Königstraße"
27533571;"postal_code";"30175"
27545910;"highway";"cycleway"
27545910;"name";"Franz-Mock-Weg"
27620046;"highway";"residential"
27620046;"name";"Thielenplatz"
27620046;"postal_code";"30159"
27644154;"highway";"residential"
27644154;"name";"Augustenstraße"
27644154;"oneway";"yes"
27644154;"postal_code";"30161"
28074304;"cycleway";"track"
28074304;"highway";"tertiary"
28074304;"name";"Goseriede"
28074304;"oneway";"yes"
28074304;"postal_code";"30159"
28074305;"cycleway";"track"
28074305;"highway";"tertiary"
28074305;"maxspeed";"50"
28074305;"name";"Celler Straße"
28074305;"oneway";"yes"
28074305;"postal_code";"30159"
28074306;"highway";"tertiary"
28074306;"junction";"roundabout"
28074306;"name";"Klagesmarktkreisel"
28074306;"oneway";"yes"
28074306;"postal_code";"30159"
28079888;"access";"no"
28079888;"highway";"service"
28079888;"service";"parking_aisle"
28079968;"addr:city";"Hannover"
28079968;"addr:country";"DE"
28079968;"addr:housenumber";"1"
28079968;"addr:postcode";"30159"
28079968;"addr:street";"Herschelstraße"
28079968;"amenity";"police"
28079968;"building";"yes"
28079968;"building:levels";"5"
28079968;"name";"Polizeiinspektion Mitte"
28108312;"barrier";"bollard"
28111952;"foot";"yes"
28111952;"highway";"cycleway"
28111954;"bicycle";"designated"
28111954;"foot";"designated"
28111954;"highway";"path"
28111954;"segregated";"yes"
28111954;"surface";"paving_stones"
28146895;"highway";"secondary"
28146895;"maxspeed";"50"
28146895;"name";"Brühlstraße"
28146895;"oneway";"yes"
28146895;"postal_code";"30169"
28146896;"cycleway";"track"
28146896;"highway";"tertiary"
28146896;"maxspeed";"50"
28146896;"name";"Goethestraße"
28146896;"oneway";"yes"
28146896;"postal_code";"30169"
28146897;"highway";"tertiary"
28146897;"maxspeed";"50"
28146897;"name";"Goethestraße"
28146897;"oneway";"yes"
28146897;"postal_code";"30169"
28147027;"highway";"tertiary"
28147027;"name";"Goethestraße"
28147027;"oneway";"yes"
28147027;"postal_code";"30169"
28147176;"highway";"service"
28147176;"oneway";"yes"
28147176;"postal_code";"30169"
28147176;"service";"driveway"
28246771;"landuse";"commercial"
28246779;"amenity";"school"
28246794;"landuse";"residential"
28364800;"addr:city";"Hannover"
28364800;"addr:country";"DE"
28364800;"addr:interpolation";"all"
28364800;"addr:postcode";"30167"
28364800;"addr:street";"Oberstraße"
28364808;"addr:city";"Hannover"
28364808;"addr:country";"DE"
28364808;"addr:interpolation";"all"
28364808;"addr:postcode";"30167"
28364808;"addr:street";"Am Judenkirchhof"
28364841;"addr:city";"Hannover"
28364841;"addr:country";"DE"
28364841;"addr:interpolation";"all"
28364841;"addr:postcode";"30167"
28364841;"addr:street";"Brüggemannhof"
28364858;"addr:city";"Hannover"
28364858;"addr:country";"DE"
28364858;"addr:interpolation";"all"
28364858;"addr:postcode";"30167"
28364858;"addr:street";"Brüggemannhof"
28364885;"addr:city";"Hannover"
28364885;"addr:country";"DE"
28364885;"addr:interpolation";"all"
28364885;"addr:postcode";"30167"
28364885;"addr:street";"An der Christuskirche"
28382930;"highway";"residential"
28382930;"name";"Steintorfeldstraße"
28382930;"noexit";"yes"
28382930;"postal_code";"30161"
28393402;"bicycle";"yes"
28393402;"bridge";"yes"
28393402;"highway";"pedestrian"
28393402;"layer";"1"
28393402;"name";"Hardenbergstraße"
28393403;"bicycle";"yes"
28393403;"highway";"pedestrian"
28393403;"name";"Hardenbergstraße"
28527055;"bicycle";"yes"
28527055;"highway";"footway"
28527055;"source";"HiRes aerial imagery 2009"
28670100;"electrified";"contact_line"
28670100;"frequency";"16.7"
28670100;"layer";"1"
